time_utc,Bx,By,Bz,Babs
2022-03-02T12:30:11.935399167Z,-1.7674,-3.264317,3.570713,5.150676
2022-03-02T12:30:11.997900042Z,-1.359823,-3.107606,3.822167,5.110313
2022-03-02T12:30:12.060400917Z,-0.9901475,-2.869793,4.286219,5.252407
2022-03-02T12:30:12.122901792Z,-0.8051423,-2.622281,4.785385,5.515842
2022-03-02T12:30:12.185402667Z,-0.8213519,-2.645751,5.163518,5.859738
2022-03-02T12:30:12.247903542Z,-1.043433,-2.83744,5.352811,6.147553
2022-03-02T12:30:12.310404417Z,-1.164928,-3.314726,5.318603,6.374323
2022-03-02T12:30:12.372905292Z,-1.223822,-3.84653,5.193285,6.577518
2022-03-02T12:30:12.435406167Z,-1.197847,-4.462822,4.798093,6.66133
2022-03-02T12:30:12.497907042Z,-1.077026,-4.596966,4.46669,6.499493
2022-03-02T12:30:12.560407917Z,-1.082043,-4.537356,4.328878,6.363773
2022-03-02T12:30:12.622908792Z,-1.025694,-4.511852,4.202742,6.250751
2022-03-02T12:30:12.685409667Z,-0.8278283,-4.225205,4.110466,5.952612
2022-03-02T12:30:12.747910542Z,-0.7613384,-3.805265,4.298836,5.791345
2022-03-02T12:30:12.810411417Z,-0.9292518,-3.229999,4.557847,5.663071
2022-03-02T12:30:12.872912292Z,-1.071071,-2.820225,4.612216,5.511207
2022-03-02T12:30:12.935413167Z,-1.000966,-2.545657,4.704695,5.442101
2022-03-02T12:30:12.997914042Z,-0.841245,-2.357998,4.87629,5.481428
2022-03-02T12:30:13.060414917Z,-0.6100127,-2.139965,5.086353,5.551806
2022-03-02T12:30:13.122915792Z,-0.6056052,-1.958989,5.35182,5.731176
2022-03-02T12:30:13.185416667Z,-0.8574688,-1.840053,5.582275,5.939936
2022-03-02T12:30:13.247917542Z,-1.112991,-1.970526,5.688318,6.121984
2022-03-02T12:30:13.310418417Z,-1.534329,-2.116408,5.444881,6.039874
2022-03-02T12:30:13.372919292Z,-1.848373,-2.223516,5.025195,5.79768
2022-03-02T12:30:13.435420167Z,-2.099511,-2.541892,4.840125,5.856276
2022-03-02T12:30:13.497921042Z,-2.127383,-2.928498,4.64313,5.887318
2022-03-02T12:30:13.560421917Z,-2.14886,-3.43345,4.502912,6.056599
2022-03-02T12:30:13.622922792Z,-2.179212,-3.982781,3.990816,6.044677
2022-03-02T12:30:13.685423667Z,-1.896386,-4.225913,3.528079,5.822539
2022-03-02T12:30:13.747924542Z,-1.482989,-4.013369,3.476091,5.512676
2022-03-02T12:30:13.810425417Z,-1.076809,-3.580638,3.838085,5.358301
2022-03-02T12:30:13.872926292Z,-0.9509311,-3.183693,4.244195,5.390118
2022-03-02T12:30:13.935427167Z,-1.048295,-2.817102,4.508208,5.418388
2022-03-02T12:30:13.997928042Z,-1.162476,-2.518638,4.768845,5.516953
2022-03-02T12:30:14.060428917Z,-1.137234,-2.310869,4.760696,5.41273
2022-03-02T12:30:14.122929792Z,-1.186755,-2.124743,4.864002,5.438882
2022-03-02T12:30:14.185430667Z,-1.188522,-2.273509,5.072052,5.683937
2022-03-02T12:30:14.247931542Z,-1.126475,-2.367926,5.091838,5.727376
2022-03-02T12:30:14.310432417Z,-1.182296,-2.269979,5.16503,5.764387
2022-03-02T12:30:14.372933292Z,-1.341498,-2.238469,5.054953,5.68884
2022-03-02T12:30:14.435434167Z,-1.438616,-1.917316,4.894529,5.449966
2022-03-02T12:30:14.497935042Z,-1.458659,-1.705266,4.990205,5.471542
2022-03-02T12:30:14.560435917Z,-1.451088,-1.394757,5.020093,5.408543
2022-03-02T12:30:14.622936792Z,-1.684953,-1.07841,4.88339,5.277266
2022-03-02T12:30:14.685437667Z,-1.633773,-0.7762072,4.497783,4.847862
2022-03-02T12:30:14.747938542Z,-1.206466,-0.1563184,4.467832,4.630498
2022-03-02T12:30:14.810439417Z,-0.8871653,0.7294962,4.902229,5.034985
2022-03-02T12:30:14.872940292Z,-0.5949259,1.268708,5.634539,5.806168
2022-03-02T12:30:14.935441167Z,-0.3753501,1.61251,6.357573,6.569612
2022-03-02T12:30:14.997942042Z,-0.6054007,1.318531,6.967878,7.117328
2022-03-02T12:30:15.060442917Z,-0.8539335,0.6175751,6.817997,6.898962
2022-03-02T12:30:15.122943792Z,-0.8979563,0.3822514,6.40905,6.482929
2022-03-02T12:30:15.185444667Z,-0.9137811,0.04767957,6.292712,6.358891
2022-03-02T12:30:15.247945542Z,-0.8529661,-0.320539,6.224309,6.290654
2022-03-02T12:30:15.310446417Z,-0.8114116,-0.4751844,6.087782,6.159974
2022-03-02T12:30:15.372947292Z,-1.050131,-0.5602304,5.873933,5.993306
2022-03-02T12:30:15.435448167Z,-1.337211,-0.5949604,5.541707,5.731721
2022-03-02T12:30:15.497949042Z,-1.552893,-0.7774036,5.190412,5.473227
2022-03-02T12:30:15.560449917Z,-1.66315,-0.9092841,4.828452,5.187178
2022-03-02T12:30:15.622950792Z,-1.477752,-0.7690905,4.78336,5.065155
2022-03-02T12:30:15.685451667Z,-1.226697,-0.5624953,4.858074,5.04203
2022-03-02T12:30:15.747952542Z,-0.9872695,-0.4305323,4.936604,5.052734
2022-03-02T12:30:15.810453417Z,-0.7753527,-0.1381626,5.045978,5.107069
2022-03-02T12:30:15.872954292Z,-0.5660681,0.03806645,5.141311,5.172519
2022-03-02T12:30:15.935455167Z,-0.501467,0.09184628,5.257089,5.28175
2022-03-02T12:30:15.997956042Z,-0.4641306,0.02371823,5.307291,5.3276
2022-03-02T12:30:16.060456917Z,-0.4095394,0.06492576,5.347933,5.363984
2022-03-02T12:30:16.122957792Z,-0.367255,0.1417516,5.600578,5.614396
2022-03-02T12:30:16.185458667Z,-0.2962752,-0.1533611,5.68703,5.696807
2022-03-02T12:30:16.247959542Z,-0.1094043,-0.1636693,5.491637,5.495164
2022-03-02T12:30:16.310460417Z,-0.1339066,0.1538536,5.332531,5.336431
2022-03-02T12:30:16.372961292Z,-0.2936642,0.5750971,5.161067,5.201306
2022-03-02T12:30:16.435462167Z,-0.3384986,1.195874,5.045063,5.195898
2022-03-02T12:30:16.497963042Z,-0.1074296,1.639798,5.034806,5.296202
2022-03-02T12:30:16.560463917Z,0.1255012,1.963105,5.155768,5.518286
2022-03-02T12:30:16.622964792Z,0.2647459,2.147955,5.475793,5.887963
2022-03-02T12:30:16.685465667Z,0.4114744,1.951001,5.95437,6.279351
2022-03-02T12:30:16.747966542Z,0.5032036,1.2177,6.165406,6.304621
2022-03-02T12:30:16.810467417Z,0.4719802,0.4804115,5.732542,5.771966
2022-03-02T12:30:16.872968292Z,0.3081309,0.02371555,5.143761,5.153037
2022-03-02T12:30:16.935469167Z,0.2014151,0.1542564,4.556762,4.563819
2022-03-02T12:30:16.997970042Z,-0.1443345,0.6458271,4.180835,4.232884
2022-03-02T12:30:17.060470917Z,-0.7458086,1.287407,3.579606,3.876496
2022-03-02T12:30:17.122971792Z,-0.9560004,2.341347,2.964716,3.896843
2022-03-02T12:30:17.185472667Z,-0.8715849,3.212214,3.070341,4.528242
2022-03-02T12:30:17.247973542Z,-0.6613976,3.405338,3.478538,4.912637
2022-03-02T12:30:17.310474417Z,-0.4840779,3.16808,3.787025,4.961111
2022-03-02T12:30:17.372975292Z,-0.2594931,3.061405,3.923448,4.983271
2022-03-02T12:30:17.435476167Z,-0.04858822,3.065677,4.278229,5.263457
2022-03-02T12:30:17.497977042Z,-0.04218116,2.751231,4.681813,5.430509
2022-03-02T12:30:17.560477917Z,-0.1893158,2.156878,4.816882,5.281128
2022-03-02T12:30:17.622978792Z,-0.2192458,1.802529,4.670117,5.010706
2022-03-02T12:30:17.685479667Z,-0.2727076,1.520316,4.529449,4.785565
2022-03-02T12:30:17.747980542Z,-0.362594,1.304765,4.415508,4.618506
2022-03-02T12:30:17.810481417Z,-0.4305186,1.215306,4.259429,4.450287
2022-03-02T12:30:17.872982292Z,-0.6176612,1.021873,4.04849,4.220901
2022-03-02T12:30:17.935483167Z,-0.72271,0.8693562,3.868846,4.03064
2022-03-02T12:30:17.997984042Z,-0.7424589,0.7434274,3.816618,3.958599
2022-03-02T12:30:18.060484917Z,-0.6681437,0.7900041,3.659572,3.803024
2022-03-02T12:30:18.122985792Z,-0.5111783,0.8408218,3.519003,3.653993
2022-03-02T12:30:18.185486667Z,-0.3939015,0.8268312,3.453436,3.572818
2022-03-02T12:30:18.247987542Z,-0.1737452,0.8513659,3.429104,3.53748
2022-03-02T12:30:18.310488417Z,-0.06254459,0.9993655,3.505304,3.645518
2022-03-02T12:30:18.372989292Z,-0.1512405,1.020124,3.625529,3.769349
2022-03-02T12:30:18.435490167Z,-0.1518995,1.065672,3.634608,3.79066
2022-03-02T12:30:18.497991042Z,-0.2044159,1.055959,3.585748,3.743584
2022-03-02T12:30:18.560491917Z,-0.2902211,1.01359,3.495616,3.651154
2022-03-02T12:30:18.622992792Z,-0.3951971,1.017147,3.444447,3.613168
2022-03-02T12:30:18.685493667Z,-0.5363354,0.9604096,3.458283,3.629017
2022-03-02T12:30:18.747994542Z,-0.7756762,0.8121034,3.381578,3.563181
2022-03-02T12:30:18.810495417Z,-0.9333239,0.7248846,3.204671,3.415621
2022-03-02T12:30:18.872996292Z,-0.9529034,0.6688703,3.127452,3.33712
2022-03-02T12:30:18.935497167Z,-0.9620908,0.5260773,3.072268,3.262086
2022-03-02T12:30:18.997998042Z,-0.9665887,0.4824784,2.871837,3.06831
2022-03-02T12:30:19.060498917Z,-0.9367057,0.6263959,2.669209,2.897321
2022-03-02T12:30:19.122999792Z,-0.9919696,0.6824163,2.474089,2.751511
2022-03-02T12:30:19.185500667Z,-1.124978,0.5807658,2.237588,2.570927
2022-03-02T12:30:19.248001542Z,-1.145405,0.5638843,1.99017,2.364465
2022-03-02T12:30:19.310502417Z,-1.103529,0.6356872,1.850991,2.246785
2022-03-02T12:30:19.373003292Z,-1.085697,0.6828988,1.735652,2.158142
2022-03-02T12:30:19.435504167Z,-1.159167,0.732116,1.594706,2.103034
2022-03-02T12:30:19.498005042Z,-1.250363,0.7275287,1.427513,2.032362
2022-03-02T12:30:19.560505917Z,-1.375647,0.6624867,1.20963,1.947947
2022-03-02T12:30:19.623006792Z,-1.440125,0.715906,0.970846,1.87857
2022-03-02T12:30:19.685507667Z,-1.474259,0.9180251,0.7162542,1.878624
2022-03-02T12:30:19.748008542Z,-1.407224,1.110475,0.5619425,1.87862
2022-03-02T12:30:19.810509417Z,-1.339821,1.163327,0.6453558,1.888103
2022-03-02T12:30:19.873010292Z,-1.29721,0.9509303,0.7944129,1.79391
2022-03-02T12:30:19.935511167Z,-1.273464,0.7404971,0.7201295,1.639706
2022-03-02T12:30:19.998012042Z,-1.337951,0.7121603,0.5120206,1.599828
2022-03-02T12:30:20.060512917Z,-1.425528,0.7003276,0.3718559,1.631216
2022-03-02T12:30:20.123013792Z,-1.454051,0.7065336,0.3426402,1.65253
2022-03-02T12:30:20.185514667Z,-1.449382,0.7204381,0.3933116,1.665663
2022-03-02T12:30:20.248015542Z,-1.36393,0.6328027,0.5735983,1.609273
2022-03-02T12:30:20.310516417Z,-1.329648,0.4327327,0.7142432,1.570148
2022-03-02T12:30:20.373017292Z,-1.312372,0.2439191,0.6799468,1.498047
2022-03-02T12:30:20.435518167Z,-1.257997,0.1483548,0.6353253,1.417111
2022-03-02T12:30:20.498019042Z,-1.235744,0.1209587,0.6862491,1.418672
2022-03-02T12:30:20.560519917Z,-1.218595,0.03790281,0.7746504,1.44447
2022-03-02T12:30:20.623020792Z,-1.181129,-0.0001113976,0.8295665,1.443346
2022-03-02T12:30:20.685521667Z,-1.163927,-0.04213438,0.8643806,1.450398
2022-03-02T12:30:20.748022542Z,-1.181544,-0.09963515,0.8837287,1.478834
2022-03-02T12:30:20.810523417Z,-1.231239,-0.2018213,0.9201644,1.550285
2022-03-02T12:30:20.873024292Z,-1.230052,-0.1721575,0.9803291,1.582312
2022-03-02T12:30:20.935525167Z,-1.239285,-0.127407,0.9497757,1.566567
2022-03-02T12:30:20.998026042Z,-1.275616,-0.1580517,0.9354959,1.589757
2022-03-02T12:30:21.060526917Z,-1.293762,-0.1442114,0.9884155,1.634498
2022-03-02T12:30:21.123027792Z,-1.382325,-0.138133,0.9777764,1.698808
2022-03-02T12:30:21.185528667Z,-1.41504,-0.180928,1.010437,1.748158
2022-03-02T12:30:21.248029542Z,-1.422818,-0.1800347,1.010252,1.754261
2022-03-02T12:30:21.310530417Z,-1.461145,-0.1673736,0.9586911,1.755576
2022-03-02T12:30:21.373031292Z,-1.495383,-0.185719,0.9415948,1.776869
2022-03-02T12:30:21.435532167Z,-1.523235,-0.1891725,0.9163479,1.787659
2022-03-02T12:30:21.498033042Z,-1.5284,-0.2197956,0.8601537,1.767535
2022-03-02T12:30:21.560533917Z,-1.548321,-0.2459688,0.8189883,1.768768
2022-03-02T12:30:21.623034792Z,-1.590943,-0.230461,0.758718,1.777601
2022-03-02T12:30:21.685535667Z,-1.573601,-0.2422549,0.711597,1.743926
2022-03-02T12:30:21.748036542Z,-1.593916,-0.2946543,0.6821299,1.758605
2022-03-02T12:30:21.810537417Z,-1.574735,-0.3331783,0.6576152,1.738751
2022-03-02T12:30:21.873038292Z,-1.534581,-0.357045,0.6180001,1.692437
2022-03-02T12:30:21.935539167Z,-1.527593,-0.4104424,0.5668001,1.680257
2022-03-02T12:30:21.998040042Z,-1.549832,-0.4245639,0.5240048,1.690211
2022-03-02T12:30:22.060540917Z,-1.589286,-0.4760723,0.4555098,1.720454
2022-03-02T12:30:22.123041792Z,-1.628021,-0.5093308,0.3389697,1.739187
2022-03-02T12:30:22.185542667Z,-1.638201,-0.5227996,0.2341082,1.735462
2022-03-02T12:30:22.248043542Z,-1.63588,-0.5483298,0.1263023,1.729949
2022-03-02T12:30:22.310544417Z,-1.656018,-0.6002246,0.03557931,1.761798
2022-03-02T12:30:22.373045292Z,-1.680305,-0.6582254,-0.03684189,1.805005
2022-03-02T12:30:22.435546167Z,-1.658542,-0.7540567,-0.1246611,1.826172
2022-03-02T12:30:22.498047042Z,-1.667242,-0.8703394,-0.2279871,1.894509
2022-03-02T12:30:22.560547917Z,-1.706945,-0.9765286,-0.3101046,1.990838
2022-03-02T12:30:22.623048792Z,-1.735281,-1.050185,-0.4175887,2.070862
2022-03-02T12:30:22.685549667Z,-1.690685,-1.129975,-0.5265968,2.10061
2022-03-02T12:30:22.748050542Z,-1.676434,-1.241296,-0.5526047,2.15792
2022-03-02T12:30:22.810551417Z,-1.699834,-1.303926,-0.6219081,2.23079
2022-03-02T12:30:22.873052292Z,-1.731882,-1.362746,-0.7600438,2.331128
2022-03-02T12:30:22.935553167Z,-1.683442,-1.460922,-0.8945912,2.401784
2022-03-02T12:30:22.998054042Z,-1.644117,-1.594023,-0.9263093,2.470239
2022-03-02T12:30:23.060554917Z,-1.721284,-1.723534,-0.9194571,2.603611
2022-03-02T12:30:23.123055792Z,-1.785752,-1.771914,-1.01805,2.713856
2022-03-02T12:30:23.185556667Z,-1.781371,-1.837378,-1.129177,2.797192
2022-03-02T12:30:23.248057542Z,-1.842648,-1.908378,-1.274464,2.943045
2022-03-02T12:30:23.310558417Z,-1.92063,-1.955028,-1.467708,3.108878
2022-03-02T12:30:23.373059292Z,-1.866773,-2.05412,-1.704021,3.256983
2022-03-02T12:30:23.435560167Z,-1.660803,-2.333528,-1.765616,3.364672
2022-03-02T12:30:23.498061042Z,-1.969603,-2.402905,-1.606175,3.497583
2022-03-02T12:30:23.560561917Z,-1.943395,-2.276026,-2.016454,3.608762
2022-03-02T12:30:23.623062792Z,-1.772408,-2.615057,-1.955437,3.715332
2022-03-02T12:30:23.685563667Z,-2.06951,-2.614716,-1.995164,3.885909
2022-03-02T12:30:23.748064542Z,-1.857624,-2.69794,-2.382035,4.050153
2022-03-02T12:30:23.810565417Z,-1.846788,-3.063731,-2.297683,4.251637
2022-03-02T12:30:23.873066292Z,-2.001655,-2.976363,-2.417,4.325187
2022-03-02T12:30:23.935567167Z,-1.784287,-3.211484,-2.513538,4.451425
2022-03-02T12:30:23.998068042Z,-1.95112,-3.197052,-2.420321,4.459368
2022-03-02T12:30:24.060568917Z,-1.906749,-3.333559,-2.639751,4.660107
2022-03-02T12:30:24.123069792Z,-1.885244,-3.591785,-2.698571,4.872099
2022-03-02T12:30:24.185570667Z,-1.835219,-3.712718,-2.785225,4.99097
2022-03-02T12:30:24.248071542Z,-1.754716,-3.857236,-2.793425,5.075482
2022-03-02T12:30:24.310572417Z,-1.697895,-4.006538,-2.722574,5.132992
2022-03-02T12:30:24.373073292Z,-1.678246,-4.219011,-2.671846,5.268332
2022-03-02T12:30:24.435574167Z,-1.707904,-4.396934,-2.635749,5.403438
2022-03-02T12:30:24.498075042Z,-1.740622,-4.541595,-2.650493,5.53904
2022-03-02T12:30:24.560575917Z,-1.805825,-4.706051,-2.606839,5.674816
2022-03-02T12:30:24.623076792Z,-1.81155,-4.783221,-2.596613,5.736141
2022-03-02T12:30:24.685577667Z,-1.789858,-4.86839,-2.450258,5.7366
2022-03-02T12:30:24.748078542Z,-1.809482,-4.889572,-2.321018,5.706949
2022-03-02T12:30:24.810579417Z,-1.823385,-4.902103,-2.18405,5.667929
2022-03-02T12:30:24.873080292Z,-1.843509,-4.80563,-1.995848,5.520508
2022-03-02T12:30:24.935581167Z,-1.782183,-4.642856,-1.749219,5.271817
2022-03-02T12:30:24.998082042Z,-1.733315,-4.505356,-1.381208,5.020991
2022-03-02T12:30:25.060582917Z,-1.674141,-4.242021,-0.9721776,4.662898
2022-03-02T12:30:25.123083792Z,-1.572816,-3.918794,-0.4469991,4.246234
2022-03-02T12:30:25.185584667Z,-1.395959,-3.614194,0.294554,3.885597
2022-03-02T12:30:25.248085542Z,-1.156506,-3.267506,1.31492,3.707171
2022-03-02T12:30:25.310586417Z,-0.9809318,-2.718462,2.335744,3.715907
2022-03-02T12:30:25.373087292Z,-0.8324421,-2.220797,3.014659,3.835762
2022-03-02T12:30:25.435588167Z,-0.7646722,-2.023682,3.280048,3.929214
2022-03-02T12:30:25.498089042Z,-0.748095,-1.932328,3.407455,3.988018
2022-03-02T12:30:25.560589917Z,-0.6973841,-1.891621,3.462094,4.006329
2022-03-02T12:30:25.623090792Z,-0.7334254,-2.001492,3.335769,3.958691
2022-03-02T12:30:25.685591667Z,-0.7145368,-2.173052,3.170696,3.909736
2022-03-02T12:30:25.748092542Z,-0.7809615,-2.335008,2.963807,3.853091
2022-03-02T12:30:25.810593417Z,-0.8659571,-2.455366,2.693773,3.746347
2022-03-02T12:30:25.873094292Z,-0.8889794,-2.584609,2.410805,3.644512
2022-03-02T12:30:25.935595167Z,-0.9613805,-2.635745,2.122974,3.518298
2022-03-02T12:30:25.998096042Z,-1.084714,-2.721941,1.844378,3.462268
2022-03-02T12:30:26.060596917Z,-1.174646,-2.778158,1.594891,3.411984
2022-03-02T12:30:26.123097792Z,-1.240088,-2.782204,1.3358,3.326085
2022-03-02T12:30:26.185598667Z,-1.328424,-2.774307,1.055968,3.252163
2022-03-02T12:30:26.248099542Z,-1.441006,-2.765467,0.6920661,3.194254
2022-03-02T12:30:26.310600417Z,-1.56662,-2.71927,0.4114216,3.165122
2022-03-02T12:30:26.373101292Z,-1.73158,-2.638815,0.1079522,3.158064
2022-03-02T12:30:26.435602167Z,-1.865772,-2.524899,-0.1774348,3.144471
2022-03-02T12:30:26.498103042Z,-2.022046,-2.359881,-0.3932074,3.132463
2022-03-02T12:30:26.560603917Z,-2.130742,-2.157595,-0.6634372,3.104099
2022-03-02T12:30:26.623104792Z,-2.201684,-2.04305,-0.87052,3.127182
2022-03-02T12:30:26.685605667Z,-2.343081,-1.839913,-1.046398,3.157571
2022-03-02T12:30:26.748106542Z,-2.489205,-1.57065,-1.217262,3.185092
2022-03-02T12:30:26.810607417Z,-2.585664,-1.314867,-1.485885,3.259201
2022-03-02T12:30:26.873108292Z,-2.651297,-0.9947329,-1.656081,3.280469
2022-03-02T12:30:26.935609167Z,-2.72382,-0.6609942,-1.785808,3.323435
2022-03-02T12:30:26.998110042Z,-2.766542,-0.3108986,-1.847114,3.340994
2022-03-02T12:30:27.060610917Z,-2.797791,0.05361421,-1.89825,3.3814
2022-03-02T12:30:27.123111792Z,-2.799017,0.4434296,-1.90012,3.411976
2022-03-02T12:30:27.185612667Z,-2.745659,0.8031726,-1.845923,3.404579
2022-03-02T12:30:27.248113542Z,-2.668194,1.156969,-1.720806,3.379203
2022-03-02T12:30:27.310614417Z,-2.5973,1.453067,-1.574025,3.366738
2022-03-02T12:30:27.373115292Z,-2.521315,1.718557,-1.359066,3.340289
2022-03-02T12:30:27.435616167Z,-2.424023,1.907188,-1.075652,3.266539
2022-03-02T12:30:27.498117042Z,-2.367107,2.055081,-0.8178703,3.239671
2022-03-02T12:30:27.560617917Z,-2.316243,2.152272,-0.55046,3.209402
2022-03-02T12:30:27.623118792Z,-2.23061,2.186033,-0.3391122,3.141553
2022-03-02T12:30:27.685619667Z,-2.047784,2.151564,-0.1239939,2.97288
2022-03-02T12:30:27.748120542Z,-1.852073,2.11552,0.04217659,2.812006
2022-03-02T12:30:27.810621417Z,-1.727246,2.082858,0.2205721,2.714835
2022-03-02T12:30:27.873122292Z,-1.626574,2.05583,0.4506997,2.659946
2022-03-02T12:30:27.935623167Z,-1.676687,1.841438,0.6443146,2.572414
2022-03-02T12:30:27.998124042Z,-1.804648,1.564636,0.6345032,2.471322
2022-03-02T12:30:28.060624917Z,-1.873182,1.483285,0.4903702,2.439141
2022-03-02T12:30:28.123125792Z,-1.935783,1.458894,0.3596342,2.450503
2022-03-02T12:30:28.185626667Z,-2.011544,1.348887,0.2774381,2.437782
2022-03-02T12:30:28.248127542Z,-2.056951,1.272266,0.09069888,2.420317
2022-03-02T12:30:28.310628417Z,-2.041067,1.271803,-0.1824522,2.411789
2022-03-02T12:30:28.373129292Z,-2.016248,1.32173,-0.3447393,2.435379
2022-03-02T12:30:28.435630167Z,-1.991865,1.462752,-0.328518,2.493009
2022-03-02T12:30:28.498131042Z,-1.985618,1.615332,-0.2490093,2.571767
2022-03-02T12:30:28.560631917Z,-2.030446,1.722694,-0.1613792,2.667664
2022-03-02T12:30:28.623132792Z,-2.092151,1.827265,-0.1080534,2.779869
2022-03-02T12:30:28.685633667Z,-2.090496,1.895707,-0.04489195,2.822392
2022-03-02T12:30:28.748134542Z,-2.006094,1.965899,0.02181691,2.808852
2022-03-02T12:30:28.810635417Z,-1.897146,2.072906,0.136274,2.813303
2022-03-02T12:30:28.873136292Z,-1.880065,2.202655,0.2314062,2.905148
2022-03-02T12:30:28.935637167Z,-1.793577,2.32978,0.2474054,2.950593
2022-03-02T12:30:28.998138042Z,-1.619987,2.348296,0.2706622,2.865678
2022-03-02T12:30:29.060638917Z,-1.509396,2.237474,0.4753258,2.740529
2022-03-02T12:30:29.123139792Z,-1.439842,2.095347,0.7397843,2.647812
2022-03-02T12:30:29.185640667Z,-1.392981,2.001062,0.8462019,2.580833
2022-03-02T12:30:29.248141542Z,-1.411514,1.961397,0.8651361,2.566692
2022-03-02T12:30:29.310642417Z,-1.497073,1.79877,0.9256688,2.516677
2022-03-02T12:30:29.373143292Z,-1.607763,1.733072,0.9877582,2.562051
2022-03-02T12:30:29.435644167Z,-1.641882,1.629871,1.105488,2.564052
2022-03-02T12:30:29.498145042Z,-1.576658,1.477448,1.159154,2.452008
2022-03-02T12:30:29.560645917Z,-1.503362,1.374529,1.219126,2.373962
2022-03-02T12:30:29.623146792Z,-1.432869,1.319946,1.281944,2.332113
2022-03-02T12:30:29.685647667Z,-1.397058,1.21685,1.342882,2.288193
2022-03-02T12:30:29.748148542Z,-1.385355,1.113098,1.332638,2.221288
2022-03-02T12:30:29.810649417Z,-1.475385,1.031451,1.33032,2.238393
2022-03-02T12:30:29.873150292Z,-1.460266,0.8362527,1.276314,2.112031
2022-03-02T12:30:29.935651167Z,-1.371837,0.708318,1.236315,1.97791
2022-03-02T12:30:29.998152042Z,-1.432328,0.5632564,1.292279,2.009678
